grain_id,phi1,Phi,phi2,x,y,area,diameter,misorientation_cube_deg,misorientation_goss_deg,misorientation_rotated_cube_deg,misorientation_rotated_goss_deg,misorientation_alpha_deg,misorientation_gamma_deg,misorientation_eta_deg,misorientation_lambda_deg,is_relevant,nearest_component,angle_to_nearest_component_deg
168,315.458,21.291,60.1,7033.05,41.53,7416.0,97.17,26.3166,38.934,36.1953,34.2855,29.0223,33.4456,22.8008,21.291,False,Other/Random,26.32
169,198.084,10.866,185.14,7095.3,25.934,2052.0,51.11,25.6086,40.923,24.3072,50.3563,21.888,45.2314,23.1514,10.866,True,Other/Random,24.31
170,334.827,33.661,54.01,7119.19,13.438,432.0,23.45,44.0509,39.2749,37.2389,44.0354,26.3964,25.003,35.086,33.661,False,Other/Random,37.24
171,312.641,25.599,62.22,7138.62,17.264,954.0,34.85,29.5376,39.1379,39.3502,31.4282,24.6891,29.1718,25.4893,25.599,False,Other/Random,29.54
172,22.311,35.428,307.35,7210.41,30.196,7164.0,95.51,46.3244,39.2843,38.2516,46.0713,26.285,24.8884,36.1792,35.428,False,Other/Random,38.25
173,60.523,36.765,314.66,7309.26,31.742,4401.0,74.86,39.6764,39.2894,47.0092,30.2555,26.3147,21.0306,32.6555,36.765,False,Other/Random,30.26
174,128.778,47.693,216.08,7333.57,3.571,189.0,15.51,49.9048,36.5407,53.8682,38.3789,27.8221,8.5455,35.3927,47.693,True,Other/Random,36.54
175,127.68,37.983,221.77,7368.72,26.472,2763.0,59.31,39.3688,34.6035,50.8475,32.0935,25.0308,17.5483,29.3749,37.983,False,Other/Random,32.09
176,13.469,35.073,312.99,7434.72,18.521,3267.0,64.5,48.1619,38.8451,36.8415,51.2762,29.9046,29.2589,36.6253,35.073,False,Other/Random,36.84
177,65.172,49.421,304.04,7490.89,3.692,234.0,17.26,50.2192,47.5358,60.1804,25.2108,16.8326,16.7318,43.593,46.4245,False,Other/Random,25.21
178,129.82,45.771,214.91,7542.64,16.591,2070.0,51.34,48.1208,35.1762,54.14,38.4481,28.586,9.8042,33.7218,45.771,True,Other/Random,35.18
179,331.469,30.467,45.71,7596.12,20.595,2331.0,54.48,34.8763,31.861,41.0347,39.1851,25.9964,26.5373,24.7452,30.467,False,Other/Random,31.86
180,201.655,24.009,128.67,7621.75,2.75,108.0,11.73,38.0007,40.7179,28.4225,45.8901,25.5217,33.652,32.4435,24.009,False,Other/Random,28.42
181,11.619,23.197,318.98,7675.23,22.11,3915.0,70.6,37.2911,38.4082,27.8943,49.1267,23.2399,36.9432,30.6251,23.197,False,Other/Random,27.89
182,202.779,33.719,134.39,7719.62,7.676,306.0,19.74,40.5346,33.1363,40.1763,43.4241,25.9345,25.8663,28.9422,33.719,False,Other/Random,33.14
183,312.378,46.042,43.98,7737.08,6.167,324.0,20.31,46.178,34.813,60.7263,33.6611,18.5236,8.9238,32.7457,46.042,True,Other/Random,33.66
184,317.883,52.003,37.72,7762.22,9.321,756.0,31.03,52.1757,33.1587,53.7911,40.7576,20.8651,3.5801,32.9291,52.003,True,Other/Random,33.16
185,187.301,32.888,136.92,7802.64,19.674,1710.0,46.66,48.2306,39.4664,34.1218,54.4151,25.7807,33.3196,37.1206,32.888,False,Other/Random,34.12
186,32.973,25.298,317.58,7825.5,1.0,54.0,8.29,26.9774,30.5371,43.3967,36.5229,28.783,30.3185,17.9679,25.298,False,Other/Random,26.98
187,197.939,26.729,120.09,7839.36,20.292,1449.0,42.95,49.4333,49.2606,26.897,53.0304,23.6135,32.5748,44.3563,26.729,False,Other/Random,26.9
188,154.43,25.154,221.7,7880.05,10.184,1026.0,36.14,29.8111,31.6197,38.1145,40.2486,30.6882,31.8005,21.0279,25.154,False,Other/Random,29.81
189,29.434,36.822,314.81,7905.0,0.75,36.0,6.77,39.9437,30.6482,46.7045,39.3628,21.2489,21.0012,26.7633,36.822,False,Other/Random,30.65
190,151.243,43.738,222.39,7938.41,20.192,2574.0,57.25,45.7138,29.3964,53.3706,41.7824,17.6126,16.4428,28.1369,43.738,False,Other/Random,29.4
191,175.3,40.317,216.52,7966.5,3.0,54.0,8.29,50.9474,33.5276,42.3313,50.9015,30.0196,32.5286,33.0572,40.317,False,Other/Random,33.53
192,246.829,51.036,130.56,7979.19,4.385,234.0,17.26,53.7286,46.0743,57.5827,30.7608,24.6076,17.7501,45.9681,44.3715,False,Other/Random,30.76
193,219.34,31.983,127.63,8059.35,29.258,8811.0,105.92,34.4711,34.1895,44.9241,33.3112,21.3095,23.063,26.0978,31.983,False,Other/Random,33.31
194,126.614,36.909,261.1,8147.02,10.303,684.0,29.51,45.8638,52.2792,40.6283,31.4504,21.0692,18.783,43.4184,36.909,False,Other/Random,31.45
195,46.684,55.012,323.14,8217.29,26.532,5886.0,86.57,55.8148,37.0269,50.0482,41.8095,24.134,1.4048,36.951,53.4098,True,Other/Random,37.03
196,165.645,24.067,222.54,8300.24,43.049,6075.0,87.95,36.9033,37.6411,29.288,47.7618,24.9498,35.5479,29.9048,24.067,False,Other/Random,29.29
197,344.661,34.187,38.79,8346.58,8.579,513.0,25.56,41.2582,30.4917,40.2395,47.3551,28.6744,28.8056,27.2814,34.187,False,Other/Random,30.49
198,344.661,26.716,27.57,8371.99,46.827,5364.0,82.64,29.3363,25.1268,42.0466,44.3282,34.0094,33.4165,15.3707,26.716,False,Other/Random,25.13
199,202.321,30.384,150.41,8405.79,5.571,126.0,12.67,31.2215,22.975,48.0942,41.9646,30.7043,28.4659,14.938,30.384,True,Other/Random,22.97
200,195.425,24.351,144.64,8417.35,34.045,1809.0,47.99,31.3746,31.5318,34.8096,44.9409,30.5652,35.0366,22.1216,24.351,False,Other/Random,31.37
201,187.037,26.045,169.21,8416.5,0.0,18.0,4.79,26.3094,19.9878,48.4769,48.1542,40.3532,36.739,5.4216,26.045,True,Other/Random,19.99
202,333.055,10.471,32.17,8443.2,10.446,747.0,30.84,11.699,36.5932,41.0762,41.1233,39.6686,44.8612,7.3304,10.471,True,cube,11.7
203,172.344,44.995,222.16,8467.56,3.84,225.0,16.93,56.1506,37.1249,46.141,45.8883,25.8717,29.8603,37.0698,44.995,False,Other/Random,37.12
204,207.535,21.714,134.32,8485.12,22.529,2349.0,54.69,28.2273,34.9477,34.4094,40.2395,32.4643,34.4582,22.0583,21.714,False,Other/Random,28.23
205,154.388,43.506,218.1,8533.2,29.991,3105.0,62.88,45.1791,26.4583,53.8354,43.7949,20.1262,18.3813,25.4352,43.506,False,Other/Random,26.46
206,48.714,18.589,308.29,8585.13,16.851,1575.0,44.78,18.8268,36.024,45.7629,32.9547,30.5367,36.1997,14.5648,18.589,True,Other/Random,18.83
207,17.283,24.016,338.44,8615.4,8.4,450.0,23.94,24.3884,24.0149,47.0167,43.2835,36.466,34.76,8.9722,24.016,True,Other/Random,24.01
208,47.662,23.962,303.74,8649.76,13.0,1512.0,43.88,25.4366,36.3301,43.3565,30.9367,25.7751,30.8137,20.6446,23.962,False,Other/Random,25.44
209,191.292,45.582,149.64,8691.0,0.0,27.0,5.86,49.2127,23.7844,52.0982,49.2449,25.5012,27.2248,23.7331,45.5388,False,Other/Random,23.78
210,79.094,32.42,302.38,8746.15,24.195,4302.0,74.01,38.7271,48.7066,39.8703,27.7042,27.5285,31.8028,36.7422,32.42,False,Other/Random,27.7
211,203.913,29.256,136.6,8818.51,25.302,3006.0,61.87,35.0336,31.9083,38.6339,41.673,28.4877,28.8344,24.8799,29.256,False,Other/Random,31.91
212,214.347,22.81,126.75,8887.86,28.439,5274.0,81.95,29.5445,37.1305,34.5297,37.9299,30.2746,32.5119,24.3957,22.81,False,Other/Random,29.54
213,27.188,34.16,322.52,8970.11,39.933,6858.0,93.44,35.6325,25.9124,48.3264,40.0013,25.3904,23.903,20.6189,34.16,False,Other/Random,25.91
214,150.312,50.866,226.94,9030.68,9.961,927.0,34.36,53.527,34.9468,55.4806,44.1184,10.9925,12.777,34.7618,47.6348,True,Other/Random,34.95
215,237.287,34.461,116.58,9079.45,20.311,2196.0,52.88,34.9862,40.8188,51.498,23.1453,14.6446,21.9578,30.4323,34.461,True,Other/Random,23.15
216,169.67,33.952,219.56,9114.0,2.684,171.0,14.76,44.5183,33.9856,37.3377,51.1144,29.1844,31.3551,31.4391,33.952,False,Other/Random,33.99
217,1.461,20.905,15.83,9174.42,12.054,1998.0,50.44,27.0679,29.4728,34.5867,49.8371,29.1966,41.3628,17.2025,20.905,False,Other/Random,27.07
218,203.996,29.229,145.21,9234.75,8.412,873.0,33.34,31.1176,26.111,44.7074,40.7565,29.4585,28.8312,17.6809,29.229,False,Other/Random,26.11
219,335.696,27.562,55.02,9265.69,8.854,369.0,21.68,41.0461,41.4082,30.9797,45.1359,28.1036,30.0891,34.771,27.562,False,Other/Random,30.98
220,45.476,8.728,299.49,9295.34,20.569,1944.0,49.75,17.3713,42.8766,31.1832,41.0439,31.1027,46.008,16.5472,8.728,True,Other/Random,17.37
221,18.824,7.771,336.29,9332.37,17.669,1062.0,36.77,9.1774,38.1527,40.8293,43.0292,40.4078,47.8459,5.6309,7.771,True,cube,9.18
222,54.416,52.14,318.77,9350.66,9.0,234.0,17.26,53.6682,40.7901,53.8161,36.7456,24.4933,7.9916,39.9511,50.0528,True,Other/Random,36.75
223,27.797,52.643,317.5,9364.48,11.237,531.0,26.0,54.5162,32.5083,57.5205,46.4475,12.559,13.9994,32.5025,45.32,True,Other/Random,32.51
224,164.553,30.977,205.08,9398.77,32.198,3537.0,67.11,32.4052,21.1267,46.6861,45.3883,32.8578,30.6186,14.1176,30.977,True,Other/Random,21.13
225,16.924,7.456,338.76,9449.87,13.217,1953.0,49.87,8.6136,38.2572,41.3331,43.3154,40.921,48.2445,4.9486,7.456,True,cube,8.61
226,45.819,44.035,312.56,9490.29,2.571,63.0,8.96,44.0633,34.5334,61.0442,32.2315,15.4495,10.7185,31.6659,44.035,True,Other/Random,32.23
227,32.676,44.563,321.8,9521.81,34.977,4275.0,73.78,44.8868,27.1227,58.8578,40.5524,19.476,13.8136,25.9258,44.563,True,Other/Random,27.12
228,212.127,33.165,140.81,9537.0,0.75,36.0,6.77,33.8881,26.9299,49.9843,37.3172,24.8427,23.2576,20.3361,33.165,False,Other/Random,26.93
229,211.058,20.695,145.64,9562.19,10.817,981.0,35.34,20.9539,29.8278,46.3454,37.9642,33.5212,34.9011,11.6067,20.695,True,Other/Random,20.95
230,235.664,14.238,111.81,9598.02,14.632,954.0,34.85,18.9423,41.9924,35.3811,35.2222,33.3749,40.8027,17.7025,14.238,True,Other/Random,18.94
231,337.884,25.807,49.45,9633.76,8.514,999.0,35.66,37.4223,38.4,31.1895,44.6577,27.9907,32.0865,30.7043,25.807,False,Other/Random,31.19
232,354.701,44.373,46.75,9696.6,10.217,954.0,34.85,59.9972,43.1391,44.5076,45.8685,28.7645,31.569,43.0853,44.373,False,Other/Random,43.14
233,114.936,46.09,227.48,9739.37,16.569,1566.0,44.65,49.159,45.1611,53.2428,30.5159,25.2174,17.6479,41.5438,46.09,False,Other/Random,30.52
234,345.863,36.476,52.24,9775.06,10.117,846.0,32.82,52.2744,43.2441,37.1005,52.9921,30.4569,28.2473,41.4895,36.476,False,Other/Random,37.1
235,350.841,37.092,356.12,9806.94,18.269,1305.0,40.76,39.2409,14.6613,48.5923,57.7104,32.8185,30.7152,12.4735,37.092,True,goss,14.66
236,351.286,39.801,1.82,9840.28,10.069,783.0,31.57,40.3698,9.0988,54.5609,56.933,37.6998,30.1329,7.4072,39.801,True,goss,9.1
237,211.058,28.987,146.24,9875.01,24.684,1224.0,39.48,29.11,25.6327,50.8989,37.9852,29.3837,27.2456,15.6402,28.987,False,Other/Random,25.63
238,353.299,37.688,357.13,9910.42,11.076,1782.0,47.63,38.8415,11.6373,51.2809,57.8048,36.064,31.9367,9.1414,37.688,True,goss,11.64
239,1.513,36.492,346.85,9957.0,2.143,189.0,15.51,38.2423,14.7342,49.0577,54.7049,36.5977,35.2683,11.9669,36.492,True,goss,14.73
240,329.353,26.187,61.5,10013.06,10.859,1917.0,49.4,40.2611,43.8778,29.7052,43.1679,28.0808,29.8691,35.6586,26.187,False,Other/Random,29.71
241,101.268,19.937,243.45,10102.6,20.789,3717.0,68.79,25.0731,45.1673,35.6605,30.6152,30.6146,39.2593,24.2081,19.937,False,Other/Random,25.07
242,195.952,24.014,151.56,10223.74,35.724,12210.0,124.7,27.0246,27.1727,40.2256,43.6323,34.9741,35.1286,15.2008,24.014,False,Other/Random,27.02
243,204.407,28.821,135.69,10318.88,9.0,576.0,27.08,34.9052,32.5328,38.0412,41.512,28.6331,29.0383,25.2419,28.821,False,Other/Random,32.53
244,197.803,38.025,135.72,10346.88,13.135,666.0,29.12,46.0535,33.6939,42.1461,47.7152,25.1753,25.5563,31.8096,38.025,False,Other/Random,33.69
245,91.177,15.023,254.06,10372.01,9.333,729.0,30.47,21.033,47.3592,33.6853,33.397,32.7336,44.7396,20.9118,15.023,False,Other/Random,21.03
246,1.73,36.553,345.33,10399.14,4.138,261.0,18.23,38.702,15.8328,48.2565,54.5535,35.7845,35.1285,13.3193,36.553,True,Other/Random,15.83
247,64.601,15.296,273.84,10426.8,4.05,360.0,21.41,26.3816,48.3334,27.9316,36.8331,27.85,40.5523,26.0891,15.296,False,Other/Random,26.38
248,300.561,40.0,64.56,10546.34,40.763,16150.0,143.38,40.3132,43.5203,55.899,21.2466,9.5666,18.0969,35.5029,40.0,True,Other/Random,21.25
249,212.092,29.276,175.72,10682.4,23.139,3825.0,69.79,40.1699,32.6956,33.8533,52.2394,16.7702,26.7729,28.4276,29.276,False,Other/Random,32.7
250,215.213,13.936,178.61,10749.02,10.662,1413.0,42.42,36.5038,45.7147,17.8471,53.7547,11.1411,41.0499,33.8654,13.936,True,Other/Random,17.85
251,186.647,5.135,160.49,10813.4,10.07,1413.0,42.42,13.8461,41.9164,32.534,45.8479,32.25,50.7769,12.9029,5.135,True,cube,13.85
252,10.172,36.607,337.59,10864.61,6.09,603.0,27.71,38.5319,18.1402,48.749,50.1233,32.6057,30.3287,15.4217,36.607,False,Other/Random,18.14
253,254.049,20.731,122.65,10905.78,5.091,594.0,27.5,26.5627,43.9018,34.9561,31.7237,31.3507,37.5676,25.1214,20.731,False,Other/Random,26.56
254,203.109,42.845,164.18,10964.74,7.176,918.0,34.19,43.4318,16.1414,56.4841,50.3839,35.0925,20.1976,15.5554,42.845,False,Other/Random,16.14
255,56.121,5.994,334.57,11015.95,4.966,522.0,25.78,31.257,50.3874,15.5077,50.9456,14.4136,48.8635,30.9091,5.994,True,Other/Random,15.51
256,33.888,52.446,327.33,11071.15,15.992,2340.0,54.58,52.4591,28.0866,52.8476,45.6975,22.1131,9.2251,28.0856,48.8442,True,Other/Random,28.09
257,211.994,41.604,125.07,11133.48,11.127,1485.0,43.48,47.2607,38.1619,46.8624,39.9308,16.6401,16.2718,35.7518,41.604,False,Other/Random,38.16
258,172.296,26.597,222.23,11194.6,14.045,1611.0,45.29,43.334,40.4296,28.5504,52.7878,22.0652,36.1904,35.4784,26.597,False,Other/Random,28.55
259,236.773,30.188,128.47,11227.86,4.0,189.0,15.51,30.6295,36.5974,49.547,27.2555,23.1144,25.7129,24.9067,30.188,False,Other/Random,27.26
260,235.398,29.338,135.57,11249.98,15.059,1377.0,41.87,31.279,35.6193,44.6467,30.9197,27.8143,26.2616,24.7927,29.338,False,Other/Random,30.92
261,193.823,42.562,168.79,11298.87,25.281,3330.0,65.11,42.6384,9.9285,59.3637,54.0625,37.7491,26.1361,9.3468,42.562,True,goss,9.93
262,229.45,37.198,118.76,11363.29,1.429,189.0,15.51,38.9586,39.7615,49.4709,27.4725,13.8024,17.8184,32.5008,37.198,True,Other/Random,27.47
263,241.325,25.123,125.92,11388.0,0.0,45.0,7.57,26.1307,38.3801,45.0947,27.9908,26.2264,31.1949,22.3618,25.123,False,Other/Random,26.13
264,218.421,28.524,128.04,11397.0,1.5,18.0,4.79,31.5138,34.2736,42.223,34.1007,24.3025,26.5427,24.1045,28.524,False,Other/Random,31.51
265,174.578,32.817,170.1,11416.82,8.915,639.0,28.52,36.1284,18.9478,43.9707,56.0934,31.6423,34.2821,14.7494,32.817,True,Other/Random,18.95
266,148.336,52.009,220.38,11441.03,9.977,387.0,22.2,52.6841,30.9927,59.4544,44.1727,14.6427,11.0334,30.9404,47.8719,True,Other/Random,30.99
267,133.707,49.589,217.06,11455.5,3.0,180.0,15.14,50.3878,34.1737,54.0043,38.9789,23.9271,5.2467,33.5076,49.589,True,Other/Random,34.17
268,201.776,47.079,135.55,11484.32,32.138,3447.0,66.25,51.9732,33.1339,51.831,47.8815,16.9677,19.501,32.8771,47.079,False,Other/Random,33.13
269,138.984,49.233,225.75,11538.37,23.285,3096.0,62.78,49.446,34.4889,58.5242,36.8684,13.3554,6.3331,33.5441,49.233,True,Other/Random,34.49
270,175.992,31.215,211.95,11572.5,2.25,72.0,9.57,41.6611,31.9328,35.4698,52.9133,26.0798,35.5941,28.5899,31.215,False,Other/Random,31.93
271,279.848,47.191,48.34,11620.28,35.003,5445.0,83.26,56.3989,44.2744,48.8974,35.5788,33.3018,28.1031,52.1275,43.7128,False,Other/Random,35.58
272,215.021,48.818,137.31,11661.24,22.74,900.0,33.85,49.3802,31.4517,59.8948,40.3542,14.6143,9.8113,30.8897,48.818,True,Other/Random,31.45
273,221.316,58.613,131.0,11671.94,3.353,153.0,13.96,59.0702,41.248,50.5325,41.0097,9.0701,4.9498,41.2136,50.1206,True,Other/Random,41.01
274,333.656,49.784,48.88,11703.22,27.255,3393.0,65.73,54.3496,36.574,54.3217,46.0878,12.546,15.5264,36.3717,46.8185,True,Other/Random,36.57
275,43.898,54.798,308.61,11764.37,27.028,3807.0,69.62,55.2685,40.8475,51.5498,36.8906,7.987,0.9023,40.3606,53.9281,True,Other/Random,36.89
276,204.767,48.941,135.66,11829.4,18.176,1989.0,50.32,52.4852,32.8425,54.789,46.5665,14.5684,16.883,32.6759,46.7898,True,Other/Random,32.84
277,334.725,50.355,35.23,11861.37,5.636,297.0,19.45,51.2666,26.3976,60.0495,47.5958,18.6465,16.2217,26.3898,45.8692,False,Other/Random,26.4
278,215.102,51.384,139.84,11904.83,40.238,8352.0,103.12,51.6155,31.2171,58.3135,42.1758,15.8254,8.5857,31.0518,50.2646,True,Other/Random,31.22
279,31.865,56.06,313.55,11961.64,9.0,504.0,25.33,57.4873,36.9867,53.0429,45.4198,8.1104,10.8842,36.9862,45.2033,True,Other/Random,36.99
280,140.371,48.998,227.77,11979.11,10.448,261.0,18.23,49.6285,35.155,57.0211,37.0389,11.4003,7.1219,34.1571,48.998,True,Other/Random,35.16
281,211.528,42.875,139.28,11987.14,1.286,63.0,8.96,43.8038,28.0582,55.3145,40.0133,18.6579,15.557,26.36,42.875,False,Other/Random,28.06
282,339.778,51.313,47.87,11997.0,0.0,27.0,5.86,57.8399,37.8447,53.9786,43.1114,14.5927,20.0252,37.8424,42.9071,True,Other/Random,37.84
283,324.118,53.523,41.65,12000.57,18.6,810.0,32.11,53.8101,33.2365,57.6582,42.5753,14.1391,7.4845,33.1768,49.3453,True,Other/Random,33.24
284,323.498,49.352,50.7,12033.65,20.691,2097.0,51.67,51.2306,36.8372,54.4142,38.788,9.1741,8.5881,36.0025,49.352,True,Other/Random,36.84
285,28.404,49.294,313.39,12079.09,31.656,1647.0,45.79,52.3509,34.2238,55.703,44.2695,12.5194,14.1383,33.9316,48.1789,True,Other/Random,34.22
286,150.178,51.034,224.77,12090.0,17.53,747.0,30.84,53.037,33.4007,56.8194,44.1881,11.9136,12.6388,33.2617,47.5803,True,Other/Random,33.4
287,165.77,41.768,216.75,12117.55,8.553,846.0,32.82,47.2123,28.277,47.1941,50.2787,24.6908,26.1122,27.5799,41.768,False,Other/Random,28.28
288,189.2,9.325,149.92,12155.51,7.7,540.0,26.22,22.8466,41.584,25.8349,47.2941,24.8625,47.3884,21.0496,9.325,True,Other/Random,22.85
289,323.164,48.855,47.9,12177.82,4.5,198.0,15.88,50.0171,34.8212,56.5899,38.563,11.0471,8.6953,33.9767,48.855,True,Other/Random,34.82
290,103.072,47.661,225.81,12190.0,2.0,54.0,8.29,56.4193,44.3177,49.528,36.4429,32.1145,25.6996,51.092,43.944,False,Other/Random,36.44
291,223.676,52.132,127.74,12200.65,3.529,153.0,13.96,52.7852,39.84,52.6718,35.4674,7.4761,2.8123,38.9299,52.132,True,Other/Random,35.47
292,198.053,5.767,150.78,12221.0,5.5,216.0,16.58,12.564,41.2298,34.3068,44.3455,34.059,49.6418,11.3913,5.767,True,cube,12.56
293,150.402,50.252,225.74,12248.47,12.132,1224.0,39.48,52.6202,33.8077,56.6029,43.9119,11.9295,12.9939,33.5893,48.0458,True,Other/Random,33.81
294,215.457,48.901,135.08,12283.1,8.386,396.0,22.45,49.7529,32.8618,58.3729,39.7716,12.966,9.4934,32.2162,48.901,True,Other/Random,32.86
295,149.484,45.312,230.66,12321.58,20.645,2358.0,54.79,49.3715,35.8756,51.365,41.429,14.0118,14.5211,34.6853,45.312,True,Other/Random,35.88
296,328.237,45.659,53.16,12343.5,4.5,90.0,10.7,50.18,37.7448,51.1074,40.9119,13.2415,13.5994,36.4635,45.659,True,Other/Random,37.74
297,164.817,30.756,191.86,12363.41,4.773,396.0,22.45,30.9307,16.937,51.387,47.8279,39.2057,30.8609,7.7999,30.756,True,Other/Random,16.94
298,220.574,47.129,124.93,12417.0,27.955,4581.0,76.37,49.1862,38.9477,53.8774,35.1032,8.5302,8.3436,37.088,47.129,True,Other/Random,35.1
299,145.414,34.889,229.97,12469.43,12.738,1098.0,37.39,38.0334,33.1935,45.4638,36.1564,20.573,21.1067,27.6194,34.889,False,Other/Random,33.19
300,7.573,21.45,344.76,12503.55,11.38,828.0,32.47,22.7639,25.4082,42.8652,46.208,38.6784,39.2425,8.6366,21.45,True,Other/Random,22.76
301,35.39,48.108,304.92,12555.74,28.021,4338.0,74.32,51.7589,39.5361,52.5337,39.2284,9.6697,10.0065,38.3953,48.108,True,Other/Random,39.23
302,13.16,39.762,318.73,12599.37,1.895,171.0,14.76,48.3642,33.1131,43.0666,51.0696,26.1742,27.444,32.0796,39.762,False,Other/Random,33.11
303,212.793,36.143,128.99,12621.61,31.915,3159.0,63.42,40.3371,34.2812,44.717,37.6494,20.1928,20.4592,29.6732,36.143,False,Other/Random,34.28
304,148.584,34.939,231.38,12642.0,0.0,27.0,5.86,40.0854,34.8526,42.7543,38.567,21.7035,21.9025,29.945,34.939,False,Other/Random,34.85
305,65.086,33.639,304.65,12701.44,30.34,6678.0,92.21,34.9805,41.1647,48.363,24.4769,21.438,25.114,30.6091,33.639,False,Other/Random,24.48
306,192.689,25.163,141.92,12758.17,10.328,549.0,26.44,35.6013,34.5229,31.8037,47.4791,26.8061,35.3161,27.058,25.163,False,Other/Random,31.8
307,149.911,14.435,217.66,12799.97,15.072,1872.0,48.82,16.2907,34.7091,40.0228,39.4385,36.6976,40.904,11.0044,14.435,True,Other/Random,16.29
308,227.86,40.709,147.9,12848.12,15.831,1494.0,43.61,43.5322,32.517,49.7571,38.6916,29.9839,14.1826,29.8808,40.709,True,Other/Random,32.52
309,211.543,48.955,132.64,12880.08,4.32,225.0,16.93,51.2966,34.3988,56.3845,41.9936,11.7043,12.0384,33.9007,48.955,True,Other/Random,34.4
310,207.736,47.809,145.6,12901.24,4.676,306.0,19.74,48.2442,25.1415,60.1917,45.195,20.4035,15.1057,24.92,47.809,False,Other/Random,25.14
311,322.133,56.155,48.42,12930.43,20.488,2322.0,54.37,57.0586,38.8368,51.9197,41.5877,7.8602,6.0421,38.7712,49.0299,True,Other/Random,38.84
312,137.243,42.599,226.67,12958.5,1.5,36.0,6.77,42.77,32.9051,58.5121,33.3005,15.9587,12.2515,29.8478,42.599,True,Other/Random,32.91
313,134.558,37.297,232.61,13009.33,22.516,3402.0,65.81,37.9555,34.93,52.6409,29.9448,16.2303,17.4414,28.7872,37.297,False,Other/Random,29.94
314,208.514,39.362,123.05,13067.93,37.755,3231.0,64.14,48.2264,40.5865,42.5775,42.9064,21.0116,19.4506,37.9469,39.362,False,Other/Random,40.59
315,159.985,10.287,234.23,13104.31,17.565,1863.0,48.7,35.6837,49.8659,14.8938,51.6439,13.9481,45.5542,34.6672,10.287,True,rotated_cube,14.89
316,170.358,23.783,206.54,13153.84,15.55,1818.0,48.11,29.1042,28.5152,36.6597,46.5184,31.6614,37.1687,18.1087,23.783,False,Other/Random,28.52
317,301.212,46.604,55.96,13194.71,9.309,612.0,27.91,46.6849,43.1677,59.3059,25.2838,12.7949,13.3817,39.0148,46.604,True,Other/Random,25.28
318,326.234,8.085,50.44,13231.41,14.922,1737.0,47.03,18.5183,42.5474,29.4345,43.1523,29.2207,46.8237,17.5044,8.085,True,Other/Random,18.52
319,321.182,15.721,59.92,13307.94,15.385,2808.0,59.79,26.261,41.928,28.5424,40.0832,28.1049,39.1316,24.1258,15.721,False,Other/Random,26.26
320,136.76,48.838,211.7,13361.24,7.905,567.0,26.87,50.1014,31.4662,51.9456,42.1164,27.6819,6.0572,31.0473,48.838,True,Other/Random,31.47
321,148.509,45.006,221.07,13394.8,11.924,1071.0,36.93,45.9622,28.781,56.6975,40.8192,17.3158,14.1542,27.685,45.006,True,Other/Random,28.78
322,343.476,25.992,43.98,13454.43,13.424,2295.0,54.06,37.635,36.8137,31.2741,46.7708,26.9063,33.5411,29.8434,25.992,False,Other/Random,31.27
323,230.056,19.145,114.79,13498.5,1.0,54.0,8.29,24.3728,40.8502,35.3408,33.8005,30.0223,35.6931,22.0692,19.145,False,Other/Random,24.37
324,136.194,27.964,246.31,13505.58,10.26,450.0,23.94,35.7533,42.429,35.7483,34.481,25.2356,26.7822,31.8056,27.964,False,Other/Random,34.48
325,347.991,21.32,26.39,13533.27,23.118,1530.0,44.14,25.6702,29.2284,37.1641,44.9416,33.3779,38.1096,15.775,21.32,False,Other/Random,25.67
326,197.999,15.587,135.36,13554.9,3.75,360.0,21.41,30.7945,41.5272,24.04,46.8174,22.1686,41.2711,27.6439,15.587,False,Other/Random,24.04
327,344.955,29.536,39.36,13575.06,32.003,2655.0,58.14,38.0842,32.4864,35.9264,46.7531,30.2165,31.6726,27.139,29.536,False,Other/Random,32.49
